proto,ts,srcIP,srcPrt,dstIP,dstPrt,flowduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fipt,total_bipt,min_fipt,min_bipt,max_fipt,max_bipt,mean_fipt,mean_bipt,std_fipt,std_bipt,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowBytesPerSecond,mean_flowpktl,std_flowpktl,mean_flowipt,std_flowipt,flow_fin,flow_syn,flow_rst,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,label,Ataque
UDP,1746840269,216.244.87.82,61666,216.238.92.208,5060,1.08441,11,6,7929,3214,385,534,1046,536,720.818176,535.666687,329.704357,0.816497,1.084007,1.084144,0.000329,0.177727,0.264519,0.264918,0.108401,0.216829,0.113557,0.041116,0,0,0,0,7555,3010,10.143763,5.532962,10275.63184,655.470588,276.15036,0.067867,0.103237,0,0,0,0,0,0,0,0.405347,1,10
UDP,1746840276,185.186.25.59,54377,216.238.92.208,5060,0.000221,1,1,768,536,768,536,768,536,768,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,502,4524.599609,4524.599609,5900078,652,164.048767,0.000221,0,0,0,0,0,0,0,0,0.697917,1,10
UDP,1746840286,185.186.25.59,56285,216.238.92.208,5060,31.707498,3,12,2188,4965,383,403,1040,532,729.333313,413.75,329.948986,37.239092,0.178237,31.707283,0.000052,0.178393,0.178185,4.027686,0.089119,2.88248,0.125959,1.61602,0,0,0,0,2086,4557,0.094615,0.378459,225.593323,476.866667,183.616409,2.264837,1.874894,0,0,0,0,0,0,0,2.269196,1,10
UDP,1746840296,185.186.25.59,58147,216.238.92.208,5060,31.664864,3,12,2193,4979,386,404,1040,535,731,414.916656,328.482876,37.816443,0.164376,31.664683,0.000081,0.164784,0.164295,4.000512,0.082188,2.878608,0.116117,1.616217,0,0,0,0,2091,4571,0.094742,0.378969,226.497101,478.133333,183.480972,2.261789,1.87395,0,0,0,0,0,0,0,2.270406,1,10
UDP,1746840300,5.39.53.85,61552,216.238.92.208,5060,0.805701,6,6,3650,3138,392,522,652,524,608.333313,523,105.982388,1.095445,0.805401,0.805373,0.145745,0.145947,0.184566,0.184728,0.16108,0.161075,0.015533,0.015594,0,0,0,0,3446,2934,7.446931,7.446931,8424.961914,565.666667,84.214378,0.073399,0.084521,0,0,0,0,0,0,0,0.859726,1,10
UDP,1746840306,185.186.25.59,60052,216.238.92.208,5060,31.677147,3,12,2200,5003,388,406,1043,537,733.333313,416.916656,328.953391,37.816443,0.174927,31.676822,0.000259,0.174991,0.174668,4.000599,0.087463,2.879711,0.123326,1.614806,0,0,0,0,2098,4595,0.094705,0.378822,227.387909,480.2,183.699753,2.262677,1.873296,0,0,0,0,0,0,0,2.274091,1,10
UDP,1746840317,185.186.25.59,62100,216.238.92.208,5060,31.665927,3,12,2189,4976,383,404,1041,532,729.666687,414.666656,330.419931,36.950417,0.16426,31.665755,0.00015,0.164398,0.16411,4.000831,0.08213,2.878705,0.115937,1.616618,0,0,0,0,2087,4568,0.094739,0.378956,226.268448,477.666667,183.519806,2.261864,1.874246,0,0,0,0,0,0,0,2.273184,1,10
UDP,1746840318,185.243.5.10,5067,216.238.92.208,5060,0.000169,1,1,453,563,453,563,453,563,453,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,529,5924.158203,5924.158203,6018944.5,508,77.781746,0.000169,0,0,0,0,0,0,0,0,1.242826,1,10
UDP,1746840327,185.186.25.59,63968,216.238.92.208,5060,31.678477,3,12,2200,5003,388,406,1043,537,733.333313,416.916656,328.953391,37.816443,0.174837,31.678233,0.000106,0.17499,0.174731,4.000822,0.087419,2.879839,0.123478,1.61454,0,0,0,0,2098,4595,0.094702,0.378806,227.378357,480.2,183.699753,2.262766,1.873171,0,0,0,0,0,0,0,2.274091,1,10
UDP,1746840327,5.39.53.85,54199,216.238.92.208,5060,0.814784,6,6,3637,3122,391,516,650,522,606.166687,520.333313,105.41616,2.33809,0.814458,0.814547,0.153498,0.15345,0.171579,0.171763,0.162892,0.162909,0.008161,0.008301,0,0,0,0,3433,2918,7.363914,7.363914,8295.449219,563.25,84.041252,0.074241,0.085033,0,0,0,0,0,0,0,0.8584,1,10
UDP,1746840336,185.186.25.59,49469,216.238.92.208,5060,31.692778,3,12,2198,5002,387,406,1043,536,732.666687,416.833344,329.424247,37.527768,0.189631,31.692352,0.000128,0.189889,0.189503,4.000825,0.094815,2.881123,0.133908,1.612225,0,0,0,0,2096,4594,0.094659,0.378635,227.181091,480,183.601669,2.2638,1.87196,0,0,0,0,0,0,0,2.275705,1,10
UDP,1746840346,185.186.25.59,51432,216.238.92.208,5060,31.676904,3,12,2194,5000,385,406,1042,534,731.333313,416.666656,329.948986,36.950417,0.175448,31.676497,0.000065,0.175628,0.175383,4.000717,0.087724,2.879682,0.123969,1.614505,0,0,0,0,2092,4592,0.094706,0.378825,227.10553,479.6,183.300613,2.262665,1.873074,0,0,0,0,0,0,0,2.278943,1,10
UDP,1746840356,185.186.25.59,53295,216.238.92.208,5060,31.671785,3,12,2200,5003,388,406,1043,537,733.333313,416.916656,328.953391,37.816443,0.170703,31.671296,0.00011,0.170982,0.170593,4.000219,0.085352,2.879209,0.12055,1.61524,0,0,0,0,2098,4595,0.094722,0.378886,227.426392,480.2,183.699753,2.262305,1.873413,0,0,0,0,0,0,0,2.274091,1,10
UDP,1746840364,5.39.53.85,53281,216.238.92.208,5060,0.000461,1,1,390,520,390,520,390,520,390,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,486,2168.719727,2168.719727,1973535,455,91.923882,0.000461,0,0,0,0,0,0,0,0,1.333333,1,10
UDP,1746840366,185.186.25.59,55144,216.238.92.208,5060,31.675306,3,12,2198,5002,387,406,1043,536,732.666687,416.833344,329.424247,37.527768,0.173263,31.67483,0.000046,0.173495,0.173217,4.000853,0.086632,2.87953,0.12245,1.615099,0,0,0,0,2096,4594,0.094711,0.378844,227.306412,480,183.601669,2.262556,1.873412,0,0,0,0,0,0,0,2.275705,1,10
UDP,1746840376,185.186.25.59,57004,216.238.92.208,5060,31.680971,3,12,2194,5000,385,406,1042,534,731.333313,416.666656,329.948986,36.950417,0.178575,31.680544,0.000035,0.179007,0.17854,4.001031,0.089288,2.880049,0.126222,1.614057,0,0,0,0,2092,4592,0.094694,0.378776,227.07637,479.6,183.300613,2.262957,1.872874,0,0,0,0,0,0,0,2.278943,1,10
UDP,1746840386,185.186.25.59,58870,216.238.92.208,5060,31.67217,3,12,2187,4944,384,401,1038,533,729,412,328.482876,38.105118,0.171037,31.67186,0.000116,0.171223,0.170921,4.000832,0.085519,2.87926,0.120777,1.615329,0,0,0,0,2085,4536,0.09472,0.378882,225.150345,475.4,183.798721,2.26232,1.87352,0,0,0,0,0,0,0,2.260631,1,10
UDP,1746840396,185.186.25.59,60687,216.238.92.208,5060,31.680648,3,12,2204,5024,388,408,1046,536,734.666687,418.666656,330.419931,36.950417,0.177845,31.680331,0.000046,0.178526,0.177799,4.000438,0.088923,2.88003,0.12569,1.613896,0,0,0,0,2102,4616,0.094695,0.37878,228.151901,481.866667,183.814301,2.262926,1.87278,0,0,0,0,0,0,0,2.279492,1,10
UDP,1746840400,5.39.53.85,65317,216.238.92.208,5060,0.000797,1,1,392,522,392,522,392,522,392,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,488,1255.028076,1255.028076,1147095.75,457,91.923882,0.000797,0,0,0,0,0,0,0,0,1.331633,1,10
UDP,1746840405,185.186.25.59,63998,216.238.92.208,5060,31.67428,3,12,2198,5000,386,406,1044,534,732.666687,416.666656,330.419931,36.950417,0.172595,31.673719,0.00006,0.172762,0.172535,4.000665,0.086298,2.879429,0.121958,1.615006,0,0,0,0,2096,4592,0.094714,0.378856,227.250626,479.866667,183.814301,2.262489,1.873307,0,0,0,0,0,0,0,2.274795,1,10
UDP,1746840415,185.186.25.59,49422,216.238.92.208,5060,31.683948,3,12,2203,5013,388,407,1045,536,734.333313,417.75,329.948986,37.239092,0.18069,31.683335,0.000059,0.181077,0.180631,4.000432,0.090345,2.880303,0.127684,1.613527,0,0,0,0,2101,4605,0.094685,0.378741,227.74939,481.066667,183.911255,2.263183,1.872558,0,0,0,0,0,0,0,2.275533,1,10
UDP,1746840425,185.186.25.59,51223,216.238.92.208,5060,31.672056,3,12,2204,5003,389,406,1045,537,734.666687,416.916656,329.424247,37.816443,0.170977,31.671562,0.000071,0.171128,0.170906,4.000737,0.085488,2.879233,0.120798,1.615258,0,0,0,0,2102,4595,0.094721,0.378883,227.550751,480.466667,184.214111,2.262325,1.873432,0,0,0,0,0,0,0,2.269964,1,10
UDP,1746840435,185.186.25.59,53082,216.238.92.208,5060,31.695755,3,12,2195,4977,385,404,1043,533,731.666687,414.75,330.419931,37.239092,0.192054,31.69529,0.000537,0.192084,0.191517,4.000967,0.096027,2.88139,0.135043,1.611887,0,0,0,0,2093,4569,0.09465,0.3786,226.276352,478.133333,184.130325,2.264016,1.871802,0,0,0,0,0,0,0,2.267426,1,10
UDP,1746840440,5.39.53.85,56930,216.238.92.208,5060,0.825581,6,6,3652,3138,393,522,653,524,608.666687,523,105.657309,1.095445,0.825155,0.825194,0.142206,0.142105,0.178693,0.178735,0.165031,0.165039,0.014622,0.014672,0,0,0,0,3448,2934,7.267609,7.267609,8224.509766,565.833333,84.120941,0.075273,0.086433,0,0,0,0,0,0,0,0.859255,1,10
UDP,1746840445,185.186.25.59,54884,216.238.92.208,5060,31.671871,3,12,2207,5025,389,408,1047,537,735.666687,418.75,330.419931,37.239092,0.171336,31.671253,0.000092,0.171379,0.171244,4.00039,0.085668,2.879205,0.121023,1.615199,0,0,0,0,2105,4617,0.094721,0.378885,228.341415,482.133333,184.130325,2.262321,1.873363,0,0,0,0,0,0,0,2.276846,1,10
UDP,1746840455,185.186.25.59,56650,216.238.92.208,5060,31.747455,3,12,2202,5012,387,407,1046,535,734,417.666656,330.891221,36.950417,0.178397,31.747091,0.000043,0.178798,0.178354,4.067684,0.089198,2.886099,0.126085,1.618737,0,0,0,0,2100,4604,0.094496,0.377983,227.230804,480.933333,184.033554,2.267701,1.877675,0,0,0,0,0,0,0,2.276113,1,10
UDP,1746840465,5.39.53.85,53000,216.238.92.208,5060,0.864901,6,6,3653,3136,392,522,653,524,608.833313,522.666687,106.228843,1.032796,0.86418,0.864319,0.150702,0.150479,0.218107,0.218283,0.172836,0.172864,0.029965,0.030035,0,0,0,0,3449,2932,6.93721,6.93721,7849.452637,565.75,84.585754,0.078838,0.09197,0,0,0,0,0,0,0,0.858472,1,10
UDP,1746840465,185.186.25.59,58524,216.238.92.208,5060,31.674189,3,12,2198,4990,387,405,1043,535,732.666687,415.833344,329.424247,37.527768,0.173318,31.673709,0.000087,0.17361,0.173231,4.000464,0.086659,2.879428,0.122431,1.614878,0,0,0,0,2096,4582,0.094714,0.378857,226.935562,479.2,183.89679,2.262476,1.873236,0,0,0,0,0,0,0,2.270246,1,10
UDP,1746840475,185.186.25.59,60245,216.238.92.208,5060,31.672547,3,12,2208,5026,390,408,1047,538,736,418.833344,329.895438,37.527768,0.170771,31.671913,0.000049,0.171103,0.170722,4.000404,0.085386,2.879265,0.120684,1.615281,0,0,0,0,2106,4618,0.094719,0.378877,228.399689,482.266667,184.115829,2.26237,1.873429,0,0,0,0,0,0,0,2.276268,1,10
UDP,1746840482,5.39.53.85,49701,216.238.92.208,5060,0.914487,6,6,3650,3136,392,521,652,523,608.333313,522.666687,105.982388,0.816497,0.913482,0.913954,0.145228,0.145069,0.200015,0.201515,0.182696,0.182791,0.025061,0.025178,0,0,0,0,3446,2932,6.561055,6.561055,7420.552734,565.5,84.305183,0.083547,0.096244,0,0,0,0,0,0,0,0.859178,1,10
UDP,1746840485,185.186.25.59,61982,216.238.92.208,5060,31.664069,3,12,2207,5026,390,408,1046,538,735.666687,418.833344,329.424247,37.527768,0.162507,31.663622,0.000066,0.162671,0.162441,4.00084,0.081254,2.878511,0.114816,1.616738,0,0,0,0,2105,4618,0.094745,0.378978,228.42926,482.2,183.89679,2.261751,1.874221,0,0,0,0,0,0,0,2.277299,1,10
UDP,1746840495,185.186.25.59,53046,216.238.92.208,5060,31.673786,3,12,2207,5015,390,407,1046,538,735.666687,417.916656,329.424247,37.816443,0.172781,31.67344,0.000094,0.1733,0.172687,4.000586,0.08639,2.879404,0.122042,1.614927,0,0,0,0,2105,4607,0.094716,0.378862,228.011902,481.466667,184.214111,2.262438,1.873285,0,0,0,0,0,0,0,2.272315,1,10
UDP,1746840504,185.186.25.59,54776,216.238.92.208,5060,31.674841,3,12,2201,5012,387,407,1045,535,733.666687,417.666656,330.419931,36.950417,0.17196,31.674536,0.000049,0.172247,0.171911,4.000796,0.08598,2.879503,0.121525,1.614988,0,0,0,0,2099,4604,0.094712,0.37885,227.720169,480.866667,183.814301,2.262511,1.873363,0,0,0,0,0,0,0,2.277147,1,10
UDP,1746840506,5.39.53.85,61343,216.238.92.208,5060,0.796368,6,6,3636,3124,390,519,650,521,606,520.666687,105.822493,0.816497,0.795736,0.795701,0.141271,0.141189,0.20089,0.200934,0.159147,0.15914,0.023935,0.023955,0,0,0,0,3432,2920,7.534204,7.534204,8488.537109,563.333333,84.121483,0.072685,0.084154,0,0,0,0,0,0,0,0.859186,1,10
UDP,1746840515,185.186.25.59,56711,216.238.92.208,5060,31.677907,3,12,2202,5002,388,406,1045,536,734,416.833344,329.895438,37.527768,0.177498,31.677447,0.000133,0.177723,0.177365,4.000768,0.088749,2.879768,0.125322,1.614144,0,0,0,0,2100,4594,0.094703,0.378813,227.414017,480.266667,184.115829,2.26274,1.872848,0,0,0,0,0,0,0,2.271571,1,10
UDP,1746840526,185.186.25.59,58620,216.238.92.208,5060,31.676785,3,12,2199,5000,386,406,1045,534,733,416.666656,330.891221,36.950417,0.175413,31.676326,0.000069,0.175738,0.175344,4.000845,0.087707,2.879666,0.123938,1.614655,0,0,0,0,2097,4592,0.094707,0.378826,227.264221,479.933333,184.033554,2.26266,1.873158,0,0,0,0,0,0,0,2.273761,1,10
UDP,1746840536,185.186.25.59,60310,216.238.92.208,5060,31.673616,3,12,2198,4990,387,405,1043,535,732.666687,415.833344,329.424247,37.527768,0.170511,31.67308,0.000043,0.170731,0.170468,4.000992,0.085256,2.879371,0.120508,1.615467,0,0,0,0,2096,4582,0.094716,0.378864,226.939667,479.2,183.89679,2.262439,1.873601,0,0,0,0,0,0,0,2.270246,1,10
UDP,1746840546,185.186.25.59,61968,216.238.92.208,5060,31.678869,3,12,2202,5013,388,407,1044,536,734,417.75,329.478376,37.239092,0.179217,31.678495,0.000296,0.179294,0.178921,4.000804,0.089609,2.879863,0.126307,1.613903,0,0,0,0,2100,4605,0.0947,0.378801,227.754349,481,183.692291,2.262803,1.87273,0,0,0,0,0,0,0,2.276567,1,10
UDP,1746840555,185.186.25.59,63658,216.238.92.208,5060,31.67173,3,12,2200,4991,388,405,1043,536,733.333313,415.916656,328.953391,37.816443,0.170108,31.671252,0.00007,0.170042,0.170038,4.000433,0.085054,2.879205,0.120186,1.615494,0,0,0,0,2098,4583,0.094722,0.378887,227.047913,479.4,183.995255,2.262301,1.873585,0,0,0,0,0,0,0,2.268636,1,10
UDP,1746840565,185.186.25.59,65466,216.238.92.208,5060,31.671636,3,12,2201,5001,387,406,1045,535,733.666687,416.75,330.419931,37.239092,0.1706,31.671218,0.000043,0.170949,0.170557,4.000785,0.0853,2.879202,0.120572,1.61523,0,0,0,0,2099,4593,0.094722,0.378888,227.395889,480.133333,184.130325,2.26229,1.873417,0,0,0,0,0,0,0,2.272149,1,10
UDP,1746840575,185.186.25.59,50835,216.238.92.208,5060,31.689319,3,12,2198,4990,387,405,1043,535,732.666687,415.833344,329.424247,37.527768,0.171347,31.688892,0.000046,0.171756,0.171301,4.015972,0.085673,2.880808,0.121095,1.616204,0,0,0,0,2096,4582,0.094669,0.378676,226.827209,479.2,183.89679,2.263553,1.874509,0,0,0,0,0,0,0,2.270246,1,10
UDP,1746840575,5.39.53.85,59284,216.238.92.208,5060,1.750459,6,6,3641,3128,391,520,651,522,606.833313,521.333313,105.740091,1.032796,1.749995,1.75,0.15406,0.154139,0.752377,0.752312,0.349999,0.35,0.259035,0.259007,0,0,0,0,3437,2924,3.427672,3.427672,3866.98584,564.083333,84.12162,0.15936,0.245263,0,0,0,0,0,0,0,0.859105,1,10
UDP,1746840585,185.186.25.59,52648,216.238.92.208,5060,31.673397,3,12,2204,5003,389,406,1045,537,734.666687,416.916656,329.424247,37.816443,0.171749,31.672928,0.000062,0.171811,0.171687,4.000602,0.085875,2.879357,0.121357,1.615208,0,0,0,0,2102,4595,0.094717,0.378867,227.541107,480.466667,184.214111,2.262419,1.873439,0,0,0,0,0,0,0,2.269964,1,10
UDP,1746840595,185.186.25.59,54391,216.238.92.208,5060,31.681629,3,12,2207,5036,389,409,1047,537,735.666687,419.666656,330.419931,36.950417,0.162043,31.681154,0.000078,0.162288,0.161965,4.017374,0.081021,2.880105,0.114471,1.617985,0,0,0,0,2105,4628,0.094692,0.378768,228.618301,482.866667,183.814301,2.263007,1.875487,0,0,0,0,0,0,0,2.281831,1,10
UDP,1746840604,185.186.25.59,56149,216.238.92.208,5060,31.681052,3,12,2203,5003,389,406,1044,537,734.333313,416.916656,328.953391,37.816443,0.17926,31.680508,0.000051,0.179624,0.179209,4.000706,0.08963,2.880046,0.126684,1.613802,0,0,0,0,2101,4595,0.094694,0.378775,227.454575,480.4,183.995255,2.262971,1.872682,0,0,0,0,0,0,0,2.270994,1,10
UDP,1746840614,185.186.25.59,57986,216.238.92.208,5060,31.672987,3,12,2205,5014,389,407,1046,537,735,417.833344,329.895438,37.527768,0.170278,31.672437,0.000055,0.170335,0.170223,4.000674,0.085139,2.879313,0.120327,1.615403,0,0,0,0,2103,4606,0.094718,0.378872,227.922928,481.266667,184.115829,2.262396,1.87354,0,0,0,0,0,0,0,2.273923,1,10
UDP,1746840615,185.243.5.109,5063,216.238.92.208,5060,15.205807,11,10,6446,5796,44,418,1131,923,586,579.599976,285.718043,137.611531,15.205305,15.205317,0.000107,0.000255,8.941486,9.458723,1.52053,1.68948,2.934615,3.254827,0,0,0,0,6072,5456,0.723408,0.657643,805.087158,582.952381,222.148026,0.786552,2.158511,0,0,0,0,0,0,0,0.899162,1,10
UDP,1746840626,185.186.25.59,60187,216.238.92.208,5060,41.136962,3,14,2188,7817,384,360,1039,829,729.333313,558.357117,328.953391,93.395444,0.175693,41.136447,0.000104,0.001436,0.175589,9.459314,0.087847,3.164342,0.124087,2.526334,0,0,0,0,2086,7341,0.072927,0.340327,243.211929,588.529412,158.51622,2.571092,2.594736,0,0,0,0,0,0,0,3.572669,1,10
UDP,1746840629,5.39.53.85,59568,216.238.92.208,5060,1.216048,6,6,3652,3134,392,520,653,524,608.666687,522.333313,106.148324,1.505545,1.215683,1.215628,0.15605,0.156152,0.582676,0.582509,0.243137,0.243126,0.18982,0.189732,0,0,0,0,3448,2930,4.934016,4.934016,5580.371582,565.5,84.589386,0.110778,0.174561,0,0,0,0,0,0,0,0.85816,1,10
UDP,1746840640,185.186.25.59,62828,216.238.92.208,5060,41.125226,3,14,2186,7816,383,360,1038,829,728.666687,558.285706,329.008109,93.415884,0.164117,41.124722,0.000083,0.001551,0.164034,9.458311,0.082059,3.16344,0.115931,2.527252,0,0,0,0,2084,7340,0.072948,0.340424,243.208389,588.352941,158.441208,2.570358,2.595274,0,0,0,0,0,0,0,3.57548,1,10
UDP,1746840654,185.186.25.59,65411,216.238.92.208,5060,41.473455,3,14,2190,7830,384,361,1040,830,730,559.285706,329.478376,93.415884,0.171573,41.472843,0.00012,0.001395,0.171453,9.799255,0.085786,3.190219,0.121151,2.598014,0,0,0,0,2088,7354,0.072335,0.337565,241.600327,589.411765,158.618668,2.592129,2.655778,0,0,0,0,0,0,0,3.575342,1,10
UDP,1746840668,185.186.25.59,51578,216.238.92.208,5060,41.134094,3,14,2193,7830,385,361,1041,830,731,559.285706,329.478376,93.415884,0.172454,41.133627,0.000043,0.001292,0.172411,9.459383,0.086227,3.164125,0.121883,2.526731,0,0,0,0,2091,7354,0.072932,0.34035,243.666489,589.588235,158.785263,2.57091,2.595009,0,0,0,0,0,0,0,3.570451,1,10
UDP,1746840683,185.186.25.59,54141,216.238.92.208,5060,0,1,0,772,0,772,0,772,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,1,10
UDP,1746840687,5.39.53.85,51537,216.238.92.208,5060,0.806144,6,6,3646,3132,392,521,652,523,607.666687,522,105.661095,1.095445,0.805415,0.805702,0.153424,0.153532,0.184011,0.1841,0.161083,0.16114,0.012938,0.012958,0,0,0,0,3442,2928,7.442839,7.442839,8407.926758,564.833333,84.1231,0.073518,0.084236,0,0,0,0,0,0,0,0.859024,1,10
UDP,1746840704,185.186.25.59,57752,216.238.92.208,5060,41.149124,3,14,2208,7884,390,364,1047,833,736,563.142883,329.895438,93.356932,0.186662,41.148725,0.000066,0.002096,0.186596,9.459491,0.093331,3.165287,0.131897,2.525247,0,0,0,0,2106,7408,0.072906,0.340226,245.254303,593.647059,159.056564,2.571845,2.594091,0,0,0,0,0,0,0,3.570652,1,10
UDP,1746840718,185.186.25.59,60271,216.238.92.208,5060,41.594045,3,14,2201,7859,388,363,1044,832,733.666687,561.357117,329.424247,93.395444,0.171263,41.593552,0.000065,0.002016,0.171198,9.919329,0.085631,3.199504,0.121009,2.623601,0,0,0,0,2099,7383,0.072126,0.336587,241.861542,591.764706,158.860992,2.599659,2.677641,0,0,0,0,0,0,0,3.57065,1,10
UDP,1746840723,5.39.53.85,50981,216.238.92.208,5060,1.769864,6,6,3659,3144,393,523,654,525,609.833313,524,106.230726,1.095445,1.769326,1.769364,0.145055,0.14514,0.664891,0.664921,0.353865,0.353873,0.279181,0.27917,0,0,0,0,3455,2940,3.390091,3.390091,3843.798096,566.916667,84.494713,0.161136,0.255394,0,0,0,0,0,0,0,0.859251,1,10
UDP,1746840732,185.186.25.59,62899,216.238.92.208,5060,41.133051,3,14,2194,7845,386,362,1041,831,731.333313,560.357117,328.953391,93.395444,0.170669,41.132509,0.000105,0.002035,0.170564,9.459562,0.085335,3.164039,0.120533,2.526873,0,0,0,0,2092,7369,0.072934,0.340359,244.061646,590.529412,158.51622,2.57085,2.595093,0,0,0,0,0,0,0,3.575661,1,10
UDP,1746840746,185.186.25.59,65341,216.238.92.208,5060,41.139848,3,14,2187,7828,384,360,1038,829,729,559.142883,328.482876,93.356932,0.176876,41.139295,0.000001,0.001743,0.176875,9.458733,0.088438,3.164561,0.125069,2.526009,0,0,0,0,2085,7352,0.072922,0.340303,243.437943,589.117647,158.189713,2.571275,2.594521,0,0,0,0,0,0,0,3.579332,1,10
UDP,1746840760,185.186.25.59,51371,216.238.92.208,5060,41.137022,3,14,2197,7832,387,361,1042,830,732.333313,559.428589,328.953391,93.375764,0.175206,41.13655,0.000096,0.001621,0.17511,9.459199,0.087603,3.16435,0.123753,2.526277,0,0,0,0,2095,7356,0.072927,0.340326,243.794998,589.941176,158.829498,2.571093,2.594699,0,0,0,0,0,0,0,3.564861,1,10
UDP,1746840763,5.39.53.85,61754,216.238.92.208,5060,1.678393,6,6,3649,3136,391,521,652,523,608.166687,522.666687,106.390634,0.816497,1.677732,1.67783,0.146658,0.146696,0.611817,0.61181,0.335546,0.335566,0.245753,0.245713,0,0,0,0,3445,2932,3.574848,3.574848,4042.557617,565.416667,84.492561,0.152867,0.233984,0,0,0,0,0,0,0,0.859414,1,10
UDP,1746840774,185.186.25.59,53884,216.238.92.208,5060,41.653668,3,14,2192,7855,385,362,1040,831,730.666687,561.071411,329.008109,93.378028,0.171029,41.653268,0.000091,0.001604,0.170938,9.979251,0.085515,3.204098,0.120807,2.636447,0,0,0,0,2090,7379,0.072022,0.336105,241.203247,591,158.292847,2.603379,2.688618,0,0,0,0,0,0,0,3.583485,1,10
UDP,1746840788,185.186.25.59,56426,216.238.92.208,5060,41.13272,3,14,2191,7843,384,362,1041,831,730.333313,560.214294,329.948986,93.437086,0.172288,41.132287,0.000087,0.001246,0.172201,9.459285,0.086144,3.164022,0.121703,2.526705,0,0,0,0,2089,7367,0.072935,0.340362,243.942047,590.235294,158.652344,2.570822,2.594973,0,0,0,0,0,0,0,3.579644,1,10
UDP,1746840802,185.186.25.59,59013,216.238.92.208,5060,41.137817,3,14,2192,7817,385,360,1041,829,730.666687,558.357117,329.424247,93.395444,0.175327,41.137302,0.000041,0.001219,0.175286,9.459481,0.087664,3.164408,0.123917,2.52644,0,0,0,0,2090,7341,0.072926,0.340319,243.304108,588.764706,158.860992,2.571146,2.594832,0,0,0,0,0,0,0,3.56615,1,10
UDP,1746840816,185.186.25.59,61688,216.238.92.208,5060,41.128604,3,14,2197,7868,386,363,1043,832,732.333313,562,329.948986,93.399885,0.167037,41.12813,0.000039,0.001561,0.166998,9.459162,0.083519,3.163702,0.118058,2.527174,0,0,0,0,2095,7392,0.072942,0.340396,244.7202,592.058824,158.670044,2.570567,2.59527,0,0,0,0,0,0,0,3.581247,1,10
UDP,1746840831,185.186.25.59,64287,216.238.92.208,5060,41.141896,3,14,2194,7820,387,360,1039,829,731.333313,558.571411,327.542871,93.338685,0.179562,41.141444,0.000088,0.001664,0.179474,9.459334,0.089781,3.164726,0.126845,2.525888,0,0,0,0,2092,7344,0.072918,0.340286,243.40152,589.058824,158.422882,2.571397,2.594473,0,0,0,0,0,0,0,3.564266,1,10
UDP,1746840845,185.186.25.59,50604,216.238.92.208,5060,41.137362,3,14,2190,7815,385,359,1039,828,730,558.214294,328.482876,93.336595,0.175446,41.136979,0.000082,0.001535,0.175364,9.458989,0.087723,3.164383,0.123943,2.526187,0,0,0,0,2088,7339,0.072926,0.340323,243.209564,588.529412,158.501236,2.571109,2.594648,0,0,0,0,0,0,0,3.568493,1,10
UDP,1746840859,185.186.25.59,53142,216.238.92.208,5060,41.132373,3,14,2197,7856,387,362,1042,831,732.333313,561.142883,328.953391,93.356932,0.170844,41.131971,0.000063,0.00125,0.170781,9.45857,0.085422,3.163998,0.120716,2.526641,0,0,0,0,2095,7380,0.072935,0.340365,244.406036,591.352941,158.533493,2.570798,2.594922,0,0,0,0,0,0,0,3.575785,1,10
UDP,1746840863,5.39.53.85,63837,216.238.92.208,5060,0.785222,6,6,3653,3140,393,522,653,524,608.833313,523.333313,105.738199,1.032796,0.784583,0.784838,0.141705,0.141714,0.166157,0.166296,0.156917,0.156968,0.010323,0.010359,0,0,0,0,3449,2936,7.64115,7.64115,8651.055664,566.083333,84.120537,0.071627,0.081919,0,0,0,0,0,0,0,0.859567,1,10
UDP,1746840873,185.186.25.59,55690,216.238.92.208,5060,41.182717,3,14,2191,7842,385,361,1040,830,730.333313,560.142883,328.953391,93.356932,0.176022,41.182141,0.000073,0.001369,0.175949,9.45937,0.088011,3.167857,0.124363,2.527433,0,0,0,0,2089,7366,0.072846,0.339948,243.621613,590.176471,158.367157,2.573956,2.596281,0,0,0,0,0,0,0,3.579188,1,10
UDP,1746840887,185.186.25.59,58357,216.238.92.208,5060,41.135226,3,14,2195,7831,386,361,1042,830,731.666687,559.357117,329.424247,93.395444,0.17369,41.134734,0.000044,0.001609,0.173646,9.459286,0.086845,3.16421,0.122755,2.526519,0,0,0,0,2093,7355,0.07293,0.340341,243.732712,589.764706,158.860992,2.570982,2.594857,0,0,0,0,0,0,0,3.567654,1,10
